17.9	10	0.1	0	0	0	97521.06	320.2688
17.9	12	0.1	0	0	0	97527.74	320.2786
17.9	14	0.1	0	0	0	97532.64	320.3182
17.9	16	0.1	0	0	0	97532.38	320.309
17.9	17.9	0.1	0	0	0	97533.03	320.2743
0.1	0.1	1.444444	-9.251585E-05	0.004461897	0.01730817	97411.5	320.1942
0.1	2	1.444444	-0.0001347657	0.00558032	0.0168516	97412.32	320.2811
0.1	4	1.444444	6.743339E-05	0.008261886	0.01292601	97414.67	320.2825
0.1	6	1.444444	0.0003011619	0.007195917	0.009928142	97418.59	320.2741
0.1	8	1.444444	0.0007486325	0.004319996	0.01350918	97425.42	320.2698
0.1	10	1.444444	0.0007287929	-0.001820439	0.01222376	97433.27	320.2756
0.1	12	1.444444	0.000538145	-0.00578403	0.0116115	97441.82	320.254
0.1	14	1.444444	0.0005515979	-0.006692073	0.01570268	97449.54	320.2753
0.1	16	1.444444	0.0003283841	-0.006054055	0.01223301	97453.95	320.234
0.1	17.9	1.444444	0	0	0	97455.64	320.176
2	0.1	1.444444	-0.03827555	0.004707646	0.01991056	97413.68	320.2733
2	2	1.444444	-0.06481446	0.01647856	0.0286816	97414.49	320.3342
2	4	1.444444	-0.05513205	0.02431036	0.02501195	97416.66	320.3476
2	6	1.444444	-0.04437789	0.02545099	0.02147242	97420.31	320.3417
2	8	1.444444	-0.03153948	0.01226574	0.02004178	97426.98	320.3349
2	10	1.444444	-0.03031275	-0.004862363	0.01861501	97435.09	320.3279
2	12	1.444444	-0.03809381	-0.01439445	0.01843468	97444.2	320.3036
2	14	1.444444	-0.04393195	-0.01226318	0.01986909	97452.25	320.3177
2	16	1.444444	-0.04563942	-0.008435037	0.01844329	97456.65	320.2805
2	17.9	1.444444	-0.0192103	0.001109612	0.005433054	97458.34	320.2174
4	0.1	1.444444	-0.0883092	0.007542441	0.03300162	97420.36	320.2687
4	2	1.444444	-0.1385403	0.03540214	0.04038527	97421.08	320.335
4	4	1.444444	-0.114015	0.03920933	0.03097755	97422.81	320.3577
4	6	1.444444	-0.09380993	0.04633844	0.02471021	97425.52	320.3527
4	8	1.444444	-0.0489171	0.02914338	0.0204795	97431.04	320.348
4	10	1.444444	-0.04763989	-0.01851707	0.0186853	97440.09	320.3411
4	12	1.444444	-0.08114082	-0.0285849	0.0199703	97451.53	320.2949
4	14	1.444444	-0.0925974	-0.01537244	0.02215201	97460.36	320.305
4	16	1.444444	-0.09304374	-0.008921325	0.02063914	97464.55	320.2864
4	17.9	1.444444	-0.03832241	0.001067839	0.006185773	97466.14	320.2225
6	0.1	1.444444	-0.2146146	0.2826057	0.2670235	97430.52	320.2073
6	2	1.444444	-0.200966	0.09362565	0.06730393	97431.56	320.3201
6	4	1.444444	-0.1702821	0.05388315	0.04140477	97432.77	320.3419
6	6	1.444444	-0.1888217	0.056342	0.03297059	97434.08	320.3387
6	8	1.444444	0.001273381	0.02559338	0.007121553	97433.94	320.274
6	10	1.444444	0.002677275	-0.01592519	0.006147347	97444.19	320.2726
6	12	1.444444	-0.164115	-0.04248169	0.02507849	97465.64	320.2897
6	14	1.444444	-0.1467849	-0.01301106	0.02703369	97473.41	320.2962
6	16	1.444444	-0.1416274	-0.007355927	0.02485308	97476.73	320.2751
6	17.9	1.444444	-0.05734348	0.001150007	0.007606446	97478.04	320.2133
8	0.1	1.444444	0.124328	0.3498779	0.3955749	97444.28	320.1614
8	2	1.444444	-0.1703539	0.1036747	0.07699777	97444.89	320.2751
8	4	1.444444	-0.2096982	0.04564187	0.05188099	97445.97	320.2812
8	6	1.444444	-0.2270161	0.01998934	0.04595075	97447	320.2728
8	8	1.444444	0	0	0	97335.28	320
8	10	1.444444	0	0	0	97341.23	320
8	12	1.444444	-0.2127493	-0.0001909962	0.03608474	97485.92	320.3274
8	14	1.444444	-0.1988184	-0.002789644	0.03577421	97489.39	320.317
8	16	1.444444	-0.1895258	-0.002313954	0.03215434	97491.45	320.2816
8	17.9	1.444444	-0.07665455	0.001423983	0.01010946	97492.36	320.222
10	0.1	1.444444	-0.1128667	0.004395625	0.04548467	97458.91	320.2282
10	2	1.444444	-0.2374484	0.0296238	0.07196552	97459.63	320.2728
10	4	1.444444	-0.2656254	0.02078494	0.06448005	97461.11	320.2542
10	6	1.444444	-0.2837043	0.006678308	0.06303234	97462.67	320.2296
10	8	1.444444	0	0	0	97337.33	320
10	10	1.444444	0	0	0	97343.15	320
10	12	1.444444	-0.274077	0.01114982	0.05289111	97502.88	320.3523
10	14	1.444444	-0.2528786	0.01197692	0.05065943	97505.11	320.3435
10	16	1.444444	-0.2377536	0.006560648	0.04503109	97506.45	320.3303
10	17.9	1.444444	-0.09620811	0.001866036	0.01444119	97507.03	320.2589
12	0.1	1.444444	0.3405581	0.003546701	0.05419256	97472.63	320.3275
12	2	1.444444	-0.3378247	0.01006399	0.09346923	97473.58	320.4196
12	4	1.444444	-0.3468214	0.000152156	0.0908214	97475.95	320.3755
12	6	1.444444	-0.3730179	-0.02139047	0.09295198	97479.46	320.3409
12	8	1.444444	0.05098899	0.01782685	0.05331739	97494.38	320.1736
12	10	1.444444	0.04758287	-0.04956119	0.0470239	97510.39	320.2339
12	12	1.444444	-0.3780754	0.05063625	0.08443765	97516.03	320.5181
12	14	1.444444	-0.3165724	0.03741209	0.07796369	97518.11	320.5823
12	16	1.444444	-0.2916315	0.02257892	0.06817123	97519.34	320.5438
12	17.9	1.444444	-0.1306197	0.002950332	0.02499458	97519.72	320.4648
14	0.1	1.444444	-0.2298087	0.002108169	0.0899656	97484.61	320.249
14	2	1.444444	-0.4770499	0.01971204	0.1644952	97485.73	320.2738
14	4	1.444444	-0.453278	-0.01074842	0.1578676	97488.97	320.2799
14	6	1.444444	-0.4449643	-0.06719507	0.1621615	97495.33	320.2773
14	8	1.444444	-0.1806152	-0.09225263	0.1970898	97510.53	320.3409
14	10	1.444444	-0.1856381	0.1679362	0.1913226	97520.68	320.3886
14	12	1.444444	-0.4253232	0.1281414	0.1552381	97524.5	320.3748
14	14	1.444444	-0.3962917	0.07045113	0.1387342	97527.56	320.424
14	16	1.444444	-0.3714863	0.06054203	0.1216885	97528.99	320.4053
14	17.9	1.444444	-0.1614285	0.006046292	0.04647063	97529.2	320.3143
16	0.1	1.444444	-0.3902353	-0.01825175	0.2413219	97493.86	320.2341
16	2	1.444444	-0.89653	0.1820437	0.4300147	97494.3	320.2873
16	4	1.444444	-0.6394644	-0.1150475	0.357217	97497.7	320.3014
16	6	1.444444	-0.7130008	0.1036164	0.3716251	97504.03	320.2993
16	8	1.444444	-0.7855266	-0.124708	0.4199474	97514.76	320.3252
16	10	1.444444	-0.4764841	0.1339761	0.347737	97522.69	320.3905
16	12	1.444444	-0.8285837	0.09497044	0.393187	97529.16	320.3945
16	14	1.444444	-0.4808121	0.03549605	0.3081143	97532.98	320.4513
16	16	1.444444	-0.7374446	0.276455	0.3344815	97534.71	320.4315
16	17.9	1.444444	-0.117267	0.02639479	0.07492211	97534.02	320.3362
17.9	0.1	1.444444	0	0	0	97497.34	320.2008
17.9	2	1.444444	-3.484094	-3.323177	0.0851187	97495.16	320.0866
17.9	4	1.444444	-0.04339653	-0.6024517	0.2335142	97497.66	320.2323
17.9	6	1.444444	-3.431688	-3.242404	0.09595325	97505.03	320.1115
17.9	8	1.444444	-2.699663	-3.48933	0.1022017	97511.05	320.1317
17.9	10	1.444444	-1.213208	-1.075892	0.05175171	97519.17	320.2811
17.9	12	1.444444	-3.427501	-3.603459	0.08093794	97529.15	320.1315
17.9	14	1.444444	0.002873367	-0.2775548	0.1384991	97531.3	320.3775
17.9	16	1.444444	-3.483104	-3.310666	0.06592683	97534.05	320.1375
17.9	17.9	1.444444	0.0417913	0.1277812	0.06242942	97532.66	320.2152
0.1	0.1	2.888889	7.093896E-05	0.004837185	0.03305304	97411.61	320.1864
0.1	2	2.888889	-7.612313E-07	0.005079849	0.03084027	97412.48	320.2742
0.1	4	2.888889	0.0001740384	0.008181216	0.02468546	97414.91	320.2868
0.1	6	2.888889	0.0003978196	0.007371368	0.01956133	97418.92	320.2777
0.1	8	2.888889	0.0008435104	0.003727279	0.02496253	97425.8	320.2714
0.1	10	2.888889	0.0008293028	-0.002375826	0.02271301	97433.56	320.2745
0.1	12	2.888889	0.0006066503	-0.006157469	0.02029377	97441.92	320.2384
0.1	14	2.888889	0.0006894508	-0.007342837	0.02792943	97449.45	320.2516
0.1	16	2.888889	0.0004401813	-0.006758903	0.02209361	97453.73	320.2229
0.1	17.9	2.888889	0	0	0	97455.38	320.1753
2	0.1	2.888889	-0.03692625	0.004698225	0.03567315	97413.82	320.2698
2	2	2.888889	-0.05852002	0.01363105	0.05293186	97414.67	320.3331
2	4	2.888889	-0.05134505	0.02114893	0.04788869	97416.94	320.3538
2	6	2.888889	-0.04238668	0.02247394	0.04248448	97420.73	320.3468
2	8	2.888889	-0.03132754	0.01011135	0.03819998	97427.47	320.3379
2	10	2.888889	-0.03038966	-0.005359359	0.03587984	97435.45	320.3306
2	12	2.888889	-0.03726941	-0.01426846	0.03554029	97444.29	320.2919
2	14	2.888889	-0.04237339	-0.01223053	0.0365146	97452.13	320.3001
2	16	2.888889	-0.04416677	-0.008839542	0.03518188	97456.42	320.2773
2	17.9	2.888889	-0.01646302	0.000943698	0.01146783	97458.08	320.2155
4	0.1	2.888889	-0.07867239	0.006058767	0.05419962	97420.53	320.2718
4	2	2.888889	-0.1206226	0.02528628	0.07027297	97421.27	320.3403
4	4	2.888889	-0.1054299	0.03256941	0.05778521	97423.17	320.3637
4	6	2.888889	-0.08860482	0.04072203	0.04801719	97426.14	320.3575
4	8	2.888889	-0.04905519	0.02490256	0.03724299	97431.88	320.3501
4	10	2.888889	-0.04842773	-0.01778758	0.03431671	97440.69	320.3436
4	12	2.888889	-0.07851353	-0.02697569	0.03810711	97451.56	320.2925
4	14	2.888889	-0.08897766	-0.015197	0.04079635	97460.08	320.3032
4	16	2.888889	-0.08973572	-0.009293554	0.03938261	97464.19	320.2852
4	17.9	2.888889	-0.03269947	0.0008899645	0.01278204	97465.77	320.2209
6	0.1	2.888889	-0.1203754	0.01163252	0.1283575	97431.05	320.2614
6	2	2.888889	-0.1701332	0.04980364	0.1054897	97431.72	320.3265
6	4	2.888889	-0.1582731	0.04184632	0.07507471	97433.17	320.3492
6	6	2.888889	-0.1751837	0.04903293	0.06417304	97434.87	320.3451
6	8	2.888889	0.001018088	0.02063636	0.01388145	97435.05	320.275
6	10	2.888889	0.002249978	-0.01361299	0.01205292	97444.94	320.2744
6	12	2.888889	-0.153845	-0.03975512	0.0478524	97465.14	320.2804
6	14	2.888889	-0.13965	-0.01374231	0.0497465	97472.76	320.2905
6	16	2.888889	-0.1357366	-0.008097466	0.04726308	97476.13	320.2745
6	17.9	2.888889	-0.04862292	0.0009320251	0.01520037	97477.47	320.2122
8	0.1	2.888889	-0.09144312	0.008759886	0.1068294	97444.3	320.2283
8	2	2.888889	-0.1803252	0.05026083	0.1221547	97444.92	320.2792
8	4	2.888889	-0.1989856	0.03506948	0.09423172	97446.27	320.2919
8	6	2.888889	-0.211545	0.01901481	0.09048371	97447.72	320.2845
8	8	2.888889	0	0	0	97335.64	320
8	10	2.888889	0	0	0	97342.02	320
8	12	2.888889	-0.1986748	-0.002374762	0.06964001	97484.39	320.2967
8	14	2.888889	-0.1872296	-0.00555853	0.06531965	97488.26	320.2896
8	16	2.888889	-0.1796744	-0.003933179	0.06042794	97490.53	320.2729
8	17.9	2.888889	-0.06436451	0.001126796	0.01937467	97491.53	320.215
10	0.1	2.888889	-0.1302917	0.004802437	0.08173689	97458.65	320.2225
10	2	2.888889	-0.2290801	0.02030308	0.1251612	97459.41	320.265
10	4	2.888889	-0.2469665	0.01866517	0.1178456	97461.14	320.2524
10	6	2.888889	-0.2607594	0.009029796	0.1216785	97463.07	320.2349
10	8	2.888889	0	0	0	97337.71	320
10	10	2.888889	0	0	0	97344.02	320
10	12	2.888889	-0.2510221	0.007080288	0.09936693	97500.83	320.3185
10	14	2.888889	-0.2329222	0.006713368	0.09071435	97503.63	320.3314
10	16	2.888889	-0.220406	0.003550578	0.08253776	97505.29	320.3218
10	17.9	2.888889	-0.07921826	0.001458067	0.02633785	97506	320.2523
12	0.1	2.888889	-0.1635773	0.003117293	0.09835454	97472.02	320.3919
12	2	2.888889	-0.2965501	0.008319346	0.1626808	97473.03	320.3955
12	4	2.888889	-0.3049263	0.002833681	0.1619138	97475.56	320.3505
12	6	2.888889	-0.3278077	-0.01403686	0.1716358	97479.25	320.3348
12	8	2.888889	0.05563193	0.01891406	0.09953273	97493.23	320.1616
12	10	2.888889	0.05266619	-0.04989156	0.08971862	97508.17	320.2153
12	12	2.888889	-0.329505	0.03985948	0.1514141	97513.84	320.5024
12	14	2.888889	-0.2772646	0.02793008	0.1339697	97516.46	320.576
12	16	2.888889	-0.257437	0.01651544	0.1201518	97518.02	320.5493
12	17.9	2.888889	-0.1008633	0.002200666	0.04180279	97518.54	320.4758
14	0.1	2.888889	-0.1910561	0.002430334	0.1505358	97483.59	320.2354
14	2	2.888889	-0.3642466	0.0126464	0.2645836	97484.77	320.2563
14	4	2.888889	-0.3533819	-0.00621562	0.2591876	97488.09	320.2651
14	6	2.888889	-0.3479139	-0.0546869	0.2713948	97494.34	320.2661
14	8	2.888889	-0.1295488	-0.06769758	0.329532	97508.55	320.3221
14	10	2.888889	-0.1383969	0.1350261	0.3220656	97518.33	320.3882
14	12	2.888889	-0.3282361	0.1019153	0.2537552	97522.44	320.3741
14	14	2.888889	-0.3076092	0.05548776	0.2201709	97525.92	320.4237
14	16	2.888889	-0.2875307	0.04214095	0.197276	97527.62	320.4045
14	17.9	2.888889	-0.120011	0.004081292	0.07355817	97528.03	320.3136
16	0.1	2.888889	-0.2073029	0.00211511	0.3375492	97491.63	320.2181
16	2	2.888889	-0.3732421	0.06843103	0.5424922	97492.53	320.2704
16	4	2.888889	-0.334161	-0.0162083	0.4900415	97496.13	320.2862
16	6	2.888889	-0.3201316	0.01190572	0.4957943	97502.47	320.2883
16	8	2.888889	-0.2874035	-0.01487829	0.5362574	97512.34	320.3271
16	10	2.888889	-0.2524218	0.06559137	0.4806109	97520.63	320.3962
16	12	2.888889	-0.3143492	0.08222889	0.4924833	97526.85	320.3968
16	14	2.888889	-0.2661155	0.06453798	0.4111721	97531.22	320.4528
16	16	2.888889	-0.2773918	0.1213919	0.4098191	97533.13	320.433
16	17.9	2.888889	-0.08005854	0.0109379	0.09903601	97533.26	320.3363
17.9	0.1	2.888889	0	0	0	97493.76	320.1778
17.9	2	2.888889	0.02184753	0.05917157	0.1746022	97493.48	320.2167
17.9	4	2.888889	0.01980412	-0.04696015	0.2277798	97497.68	320.2322
17.9	6	2.888889	0.03440143	0.0883306	0.1891671	97503.45	320.2321
17.9	8	2.888889	0.02956494	-0.03247598	0.2220812	97512.48	320.2624
17.9	10	2.888889	0.02258437	0.06348561	0.103941	97520.65	320.3276
17.9	12	2.888889	0.02602241	0.02874005	0.2731716	97526.73	320.3141
17.9	14	2.888889	0.001136731	0.001954291	0.09740176	97531.7	320.3687
17.9	16	2.888889	0.02222626	0.09491794	0.1221562	97533.13	320.3465
17.9	17.9	2.888889	0.004938795	0.0230892	0.03790514	97533.72	320.2124
0.1	0.1	4.333333	0.0001351337	0.002097332	0.01847007	97411.75	320.1813
0.1	2	4.333333	0.0001297078	0.002667663	0.02508515	97412.61	320.2738
0.1	4	4.333333	0.0001657143	0.003667212	0.01637745	97415.03	320.2917
0.1	6	4.333333	0.0002020515	0.002651496	0.01052318	97419.05	320.282
0.1	8	4.333333	0.0005848325	0.00163256	0.02049347	97425.92	320.28
0.1	10	4.333333	0.0005378931	-0.001733629	0.01748279	97433.53	320.2689
0.1	12	4.333333	0.0005791601	-0.005407674	0.02155318	97441.74	320.2339
0.1	14	4.333333	0.0005784259	-0.005387771	0.02414813	97449.09	320.2491
0.1	16	4.333333	0.0003658471	-0.004623053	0.01785568	97453.38	320.227
0.1	17.9	4.333333	0	0	0	97455.09	320.1779
2	0.1	4.333333	-0.02098816	0.002816406	0.0276867	97413.81	320.2695
2	2	4.333333	-0.05232596	0.01150586	0.0677743	97414.7	320.3383
2	4	4.333333	-0.04733638	0.01808236	0.06329724	97417.05	320.3604
2	6	4.333333	-0.04055149	0.01896342	0.0577522	97420.94	320.352
2	8	4.333333	-0.03177294	0.007692592	0.05171877	97427.72	320.3455
2	10	4.333333	-0.03073532	-0.005261662	0.04877628	97435.52	320.3285
2	12	4.333333	-0.03609382	-0.0140618	0.0483208	97444.08	320.2839
2	14	4.333333	-0.04041727	-0.01304307	0.04788363	97451.64	320.2968
2	16	4.333333	-0.04219862	-0.008498315	0.04655155	97455.89	320.2773
2	17.9	4.333333	-0.02469716	0.001407611	0.02645267	97457.55	320.2148
4	0.1	4.333333	-0.04315064	0.003300712	0.03639201	97420.34	320.2755
4	2	4.333333	-0.1052563	0.01784413	0.08400004	97421.19	320.3457
4	4	4.333333	-0.09626712	0.02630584	0.07427791	97423.23	320.3689
4	6	4.333333	-0.08356401	0.03276982	0.06408533	97426.55	320.3616
4	8	4.333333	-0.05294538	0.01885742	0.04869968	97432.66	320.3557
4	10	4.333333	-0.05096767	-0.01378068	0.04491676	97441.06	320.337
4	12	4.333333	-0.0745885	-0.02428786	0.051312	97451.2	320.2882
4	14	4.333333	-0.08401537	-0.01596525	0.05333764	97459.25	320.2997
4	16	4.333333	-0.08511424	-0.009199627	0.05195931	97463.36	320.282
4	17.9	4.333333	-0.04885379	0.001308604	0.02920395	97464.91	320.2182
6	0.1	4.333333	-0.06116576	0.004154568	0.05165197	97430.64	320.2672
6	2	4.333333	-0.1489061	0.02713662	0.1117617	97431.44	320.3342
6	4	4.333333	-0.1442861	0.03303348	0.09327827	97433.17	320.3571
6	6	4.333333	-0.151838	0.04474507	0.08360469	97435.56	320.3517
6	8	4.333333	0.001631019	0.02319306	0.02141533	97436.88	320.2786
6	10	4.333333	0.003175191	-0.01602091	0.01754327	97446.05	320.2668
6	12	4.333333	-0.1395504	-0.03925658	0.06322621	97463.86	320.2745
6	14	4.333333	-0.1305708	-0.01631827	0.06460954	97471.39	320.2877
6	16	4.333333	-0.1278936	-0.008645327	0.06177483	97474.9	320.2724
6	17.9	4.333333	-0.07241991	0.001332895	0.03418107	97476.23	320.2106
8	0.1	4.333333	-0.06657634	0.003794141	0.05691525	97443.58	320.232
8	2	4.333333	-0.1762138	0.026576	0.1333293	97444.41	320.2879
8	4	4.333333	-0.1842599	0.02950446	0.1163222	97446.09	320.3053
8	6	4.333333	-0.1906735	0.02488065	0.1170774	97448.34	320.2983
8	8	4.333333	0	0	0	97365.69	320.0006
8	10	4.333333	0	0	0	97367.09	320.0005
8	12	4.333333	-0.181416	-0.01079153	0.09317856	97481.75	320.2723
8	14	4.333333	-0.1735152	-0.01125791	0.08358797	97486.26	320.2702
8	16	4.333333	-0.1677016	-0.005521374	0.07752919	97488.94	320.2604
8	17.9	4.333333	-0.09483229	0.001558916	0.04234929	97489.93	320.2051
10	0.1	4.333333	-0.08120251	0.002813705	0.06073156	97457.67	320.218
10	2	4.333333	-0.2142447	0.01516698	0.1495649	97458.61	320.2623
10	4	4.333333	-0.2246232	0.01974582	0.1447288	97460.59	320.2585
10	6	4.333333	-0.2335803	0.01955516	0.153762	97463.24	320.2419
10	8	4.333333	0	0	0	97370.38	320.0006
10	10	4.333333	0	0	0	97371.23	320.0006
10	12	4.333333	-0.2252952	-0.005530267	0.1275202	97497.56	320.292
10	14	4.333333	-0.2115138	-0.001839159	0.1124794	97501.27	320.3188
10	16	4.333333	-0.2016092	0.000546054	0.1026938	97503.41	320.3106
10	17.9	4.333333	-0.1141426	0.001982144	0.05536319	97504.15	320.2437
12	0.1	4.333333	-0.06555165	0.001457635	0.05238828	97470.78	320.3205
12	2	4.333333	-0.2563643	0.007864529	0.190315	97471.92	320.3604
12	4	4.333333	-0.2629893	0.008411673	0.1905356	97474.48	320.3134
12	6	4.333333	-0.2803656	0.005878023	0.2054289	97478.36	320.2831
12	8	4.333333	0.03649949	0.005038026	0.1067692	97491.11	320.1558
12	10	4.333333	0.03244202	-0.01837639	0.08723573	97504.42	320.1948
12	12	4.333333	-0.2803807	0.02063075	0.1845183	97510.57	320.475
12	14	4.333333	-0.2407284	0.01580602	0.1575045	97514.09	320.5315
12	16	4.333333	-0.2253702	0.0111078	0.142114	97516.09	320.4986
12	17.9	4.333333	-0.1499967	0.003164194	0.08990774	97516.68	320.4047
14	0.1	4.333333	-0.0840975	0.00144017	0.09045543	97482.04	320.2342
14	2	4.333333	-0.2779955	0.007976573	0.2798797	97483.3	320.2558
14	4	4.333333	-0.2742415	0.0003432452	0.2771552	97486.5	320.2501
14	6	4.333333	-0.2754732	-0.02802546	0.2961197	97492.36	320.2532
14	8	4.333333	-0.1167744	-0.05082615	0.4082462	97505.17	320.3204
14	10	4.333333	-0.1237811	0.09572667	0.4038903	97514.63	320.3798
14	12	4.333333	-0.2580501	0.06947764	0.2798274	97519.55	320.3708
14	14	4.333333	-0.2421954	0.03802605	0.2343256	97523.67	320.4218
